,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,label
2558,165.0,166.0,167.0,164.0,167.0,164.0,165.0,genuine
278,183.7,172.8,158.9,162.3,161.2,18.0,142.1,impersonator
994,169.7,208.8,147.2,180.7,13.3,182.2,323.7,impersonator
507,10.0,180.0,320.0,170.0,11.0,167.0,333.0,genuine
430,163.0,165.0,167.0,167.0,164.0,167.0,167.0,genuine
2679,163.0,177.0,157.0,172.0,170.0,171.0,169.0,genuine
3525,93.9,1406.4,15.5,16.7,797.3,209.6,15.9,genuine
2740,163.2,176.8,186.6,159.9,194.8,170.7,174.9,impersonator
4339,180.0,180.0,150.0,171.0,169.0,13.0,167.0,genuine
2023,229.1,232.9,232.0,233.3,233.3,433.4,17.5,genuine
3317,430.4,16.2,233.1,233.2,434.1,15.1,433.4,genuine
4215,16.8,25.9,961.6,421.3,15.8,17.6,837.8,genuine
1847,16.9,15.3,1157.9,420.0,15.4,17.9,20.0,genuine
3380,163.5,159.7,180.4,187.0,154.7,177.6,139.2,impersonator
1430,404.40000000000003,-8.1,210.6,220.2,449.5,23.1,213.0,impersonator
3603,230.2,16.0,216.7,218.5,199.7,418.0,232.0,genuine
3087,188.9,180.2,150.5,163.2,164.6,142.9,193.3,impersonator
1408,430.9,15.9,231.4,233.2,233.2,16.5,216.4,genuine
2231,424.0,9.3,227.4,233.4,453.70000000000005,36.4,234.10000000000002,impersonator
2725,163.0,169.0,168.0,167.0,168.0,165.0,166.0,genuine
3488,1224.9,16.9,14.3,17.8,18.2,27.5,58.8,genuine
254,395.2,214.1,35.0,13.900000000000002,26.9,6.0,22.3,impersonator
3379,330.0,179.0,156.0,171.0,171.0,169.0,171.0,genuine
4033,145.8,163.3,191.1,175.5,193.1,154.5,154.7,impersonator
3461,167.0,170.0,169.0,172.0,167.0,168.0,168.0,genuine
3524,190.5,177.3,178.4,157.7,175.5,155.1,177.8,impersonator
886,225.1,210.7,15.9,223.60000000000002,237.8,182.7,209.9,impersonator
1451,242.89999999999998,242.0,448.6,14.200000000000001,437.9,36.2,245.70000000000002,impersonator
2585,210.29999999999998,443.90000000000003,23.200000000000003,248.9,222.4,417.5,-2.400000000000002,impersonator
2074,166.9,190.1,197.4,152.1,189.2,176.5,194.6,impersonator
251,153.6,173.6,171.9,168.4,170.0,371.8,37.5,impersonator
4286,37.9,438.3,-10.200000000000001,224.0,258.6,452.70000000000005,27.1,impersonator
481,244.7,254.4,210.70000000000002,210.10000000000002,231.7,244.29999999999998,438.8,impersonator
2681,28.0,6.300000000000001,9.399999999999999,28.099999999999998,22.3,101.5,23.1,impersonator
1831,202.7,15.2,16.4,16.7,16.6,17.0,18.0,genuine
3624,254.8,210.4,235.20000000000002,429.4,1.3000000000000007,228.5,223.20000000000002,impersonator
2468,172.7,168.3,9.6,161.2,-6.5,342.5,18.9,impersonator
2883,160.6,170.9,153.0,172.9,181.1,145.4,163.2,impersonator
403,232.1,196.5,233.4,16.2,216.5,200.0,216.5,genuine
3455,228.9,231.5,232.4,450.4,15.8,233.2,233.3,genuine
1844,26.0,19.0,774.1,626.2,8.5,9.5,23.7,impersonator
3831,183.7,171.3,187.2,148.5,179.8,174.5,184.0,impersonator
1830,223.6,217.4,218.8,223.10000000000002,209.1,229.1,445.8,impersonator
4261,13.799999999999999,12.4,179.4,197.0,222.7,412.2,218.7,impersonator
2075,10.4,419.8,1905.1,16.6,18.7,20.4,17.3,genuine
750,160.9,180.2,169.4,173.4,153.3,149.8,179.2,impersonator
1321,164.0,170.0,167.0,166.0,169.0,167.0,169.0,genuine
4075,13.399999999999999,10.499999999999998,1001.6,634.8,26.599999999999998,9.000000000000002,14.799999999999999,impersonator
4154,177.79999999999998,209.3,2.3999999999999986,216.9,211.9,200.3,421.6,impersonator
3286,216.0,430.8,241.0,444.7,5.300000000000001,217.3,26.3,impersonator
4249,-7.299999999999999,440.9,-9.1,216.6,411.1,-3.400000000000002,234.70000000000002,impersonator
1783,166.0,185.0,157.0,169.0,169.0,171.0,12.0,genuine
3569,32.6,56.0,143.5,80.6,23.2,216.2,103.7,genuine
1394,1391.0,40.900000000000006,21.5,1.6999999999999993,-4.100000000000001,27.1,35.4,impersonator
2879,173.0,182.9,174.3,163.6,177.4,151.0,154.4,impersonator
4136,165.8,156.5,162.0,147.5,151.9,150.9,191.7,impersonator
1765,207.1,427.3,31.599999999999998,233.9,258.3,453.3,34.099999999999994,impersonator
570,225.7,233.4,233.2,232.7,233.0,450.6,16.1,genuine
2903,228.9,232.9,433.2,16.8,232.9,233.4,433.2,genuine
1943,16.0,19.2,16.3,18.2,1132.0,18.5,18.3,genuine
4381,432.09999999999997,0.5,242.0,236.39999999999998,243.70000000000002,239.2,220.3,impersonator
767,170.0,174.0,172.0,173.0,174.0,172.0,174.0,genuine
1341,203.8,198.1,405.0,222.2,418.0,3.799999999999999,1.5999999999999996,impersonator
1415,17.099999999999998,19.0,38.2,828.1,-6.5,5.399999999999999,0.8000000000000007,impersonator
1561,15.9,1597.1,19.0,15.7,19.4,17.4,18.5,genuine
2274,23.799999999999997,30.599999999999998,1410.7,-4.0,39.4,37.3,42.1,impersonator
4496,144.2,143.9,192.4,155.5,159.8,169.6,165.6,impersonator
4062,147.3,169.4,194.8,155.7,191.7,168.4,183.9,impersonator
484,172.0,174.0,174.0,173.0,175.0,173.0,171.0,genuine
4193,168.0,167.0,166.0,166.0,168.0,166.0,166.0,genuine
61,169.0,171.0,170.0,170.0,171.0,172.0,166.0,genuine
2899,169.0,171.0,171.0,172.0,170.0,171.0,166.0,genuine
3434,164.0,166.0,167.0,166.0,169.0,165.0,168.0,genuine
1,40.4,19.099999999999998,1448.4,-7.199999999999999,448.7,18.5,-5.399999999999999,impersonator
3880,11.0,175.0,325.0,170.0,170.0,170.0,171.0,genuine
2506,343.3,207.7,186.9,189.9,165.1,156.6,179.4,impersonator
677,21.4,445.8,-2.4000000000000004,417.7,14.600000000000001,225.0,211.4,impersonator
1533,230.2,433.5,16.4,232.8,433.2,16.7,433.1,genuine
3237,16.1,19.5,1203.4,15.5,18.4,18.3,18.1,genuine
448,11.2,27.0,1400.3000000000002,14.0,21.0,-5.700000000000003,5.999999999999998,impersonator
3551,169.0,168.0,169.0,170.0,169.0,169.0,171.0,genuine
429,2.4999999999999982,9.299999999999999,1009.3000000000001,38.7,31.5,11.0,-2.299999999999997,impersonator
2234,19.2,23.4,1619.4,20.6,16.6,18.5,20.0,genuine
1195,34.4,112.7,47.0,143.79999999999998,83.8,89.4,45.699999999999996,impersonator
4366,171.0,174.0,173.0,175.0,174.0,175.0,172.0,genuine
2811,169.0,171.0,168.0,170.0,172.0,169.0,167.0,genuine
4276,177.2,184.5,176.6,156.0,180.7,157.9,172.7,impersonator
2011,38.0,17.8,736.8,1053.5,-2.200000000000003,35.7,26.700000000000003,impersonator
2942,184.5,148.0,168.6,-10.5,140.3,330.7,150.6,impersonator
1875,184.1,177.9,166.0,178.5,193.1,189.5,167.6,impersonator
4146,186.6,189.6,150.9,176.9,191.9,193.2,179.0,impersonator
2135,170.0,174.0,174.0,174.0,172.0,172.0,172.0,genuine
875,244.10000000000002,237.29999999999998,418.0,16.900000000000002,451.0,15.1,217.7,impersonator
2422,168.0,190.0,154.0,170.0,9.0,167.0,334.0,genuine
2004,20.4,171.8,308.2,157.0,186.0,192.8,171.7,impersonator
1401,2.5,434.4,34.0,255.8,3.0,233.4,201.6,impersonator
2956,148.2,184.2,154.4,181.1,147.7,147.4,172.5,impersonator
4085,25.2,92.9,118.9,115.9,97.0,102.7,104.0,genuine
2924,153.3,180.3,153.8,148.0,180.1,149.2,171.2,impersonator
3202,172.0,171.0,175.0,174.0,172.0,173.0,174.0,genuine
3767,214.3,197.5,216.4,216.6,199.9,416.8,234.2,genuine
4331,141.1,172.0,182.8,172.7,190.8,177.6,168.2,impersonator
2172,165.0,167.0,167.0,165.0,169.0,167.0,166.0,genuine
4200,254.29999999999998,408.8,10.1,233.8,446.7,28.9,247.7,impersonator
4236,165.0,180.0,150.0,170.0,168.0,169.0,170.0,genuine
3235,447.3,28.0,233.7,31.3,200.0,216.5,216.6,genuine
3121,444.1,30.0,234.9,230.5,436.3,14.8,239.4,genuine
2429,170.0,174.0,173.0,174.0,174.0,172.0,175.0,genuine
3401,185.2,155.3,173.4,163.7,148.5,14.3,178.4,impersonator
2316,24.6,43.3,1381.8,25.2,14.7,34.0,33.3,impersonator
2949,-2.5,18.200000000000003,228.6,201.70000000000002,239.0,407.29999999999995,252.0,impersonator
3299,573.1,1469.8,39.2,42.8,24.099999999999998,45.9,87.7,impersonator
1558,163.0,169.0,168.0,165.0,169.0,169.0,166.0,genuine
2463,29.2,1028.1000000000001,1.8000000000000007,33.599999999999994,34.0,1859.5,34.2,impersonator
1956,171.0,171.0,175.0,172.0,172.0,173.0,174.0,genuine
1294,171.0,173.0,185.0,169.0,176.0,173.0,173.0,genuine
2350,7.799999999999999,47.0,576.2,202.5,32.8,4.1,23.0,impersonator
2890,347.7,177.9,128.0,185.0,191.4,153.1,177.2,impersonator
1116,163.0,349.0,156.0,172.0,7.0,167.0,333.0,genuine
1016,165.0,166.0,166.0,167.0,166.0,165.0,166.0,genuine
2463,29.4,1050.9,19.0,17.4,18.8,1835.5,18.5,genuine
3828,166.0,189.0,154.0,171.0,168.0,10.0,167.0,genuine
3032,186.0,11.0,149.0,350.0,166.0,167.0,166.0,genuine
4016,165.0,186.0,154.0,170.0,172.0,171.0,171.0,genuine
3019,18.9,22.3,25.3,19.3,1141.1,632.1,39.1,impersonator
40,175.6,164.8,174.3,166.6,182.9,143.0,159.9,impersonator
1760,145.3,183.7,157.6,148.2,155.9,160.3,173.0,impersonator
4050,231.1,446.8,16.3,232.9,233.2,233.1,17.4,genuine
2954,21.2,57.2,50.099999999999994,575.6,-0.3000000000000007,17.700000000000003,50.5,impersonator
2387,180.0,179.0,152.0,171.0,167.0,13.0,167.0,genuine
3929,185.7,151.5,187.1,194.5,185.4,194.8,169.5,impersonator
1349,12.0,11.799999999999999,1609.1000000000001,36.2,-1.8000000000000007,6.100000000000001,172.8,impersonator
3533,228.1,233.0,232.7,233.2,433.5,16.8,433.2,genuine
3501,171.0,173.0,175.0,173.0,173.0,174.0,174.0,genuine
1940,216.5,411.6,227.6,228.4,448.8,6.399999999999999,37.0,impersonator
3157,29.2,38.599999999999994,922.3000000000001,37.2,22.8,12.799999999999999,22.7,impersonator
2533,22.5,17.9,15.5,18.8,18.7,1762.5,18.3,genuine
3262,179.0,203.8,150.8,154.5,23.7,174.3,345.1,impersonator
1912,158.7,181.0,169.0,161.8,151.1,165.6,151.9,impersonator
2953,166.0,168.0,168.0,168.0,167.0,168.0,167.0,genuine
1100,216.5,213.20000000000002,239.0,447.6,6.600000000000001,242.1,223.6,impersonator
3782,14.2,25.799999999999997,19.599999999999998,10.5,995.1,0.1999999999999993,23.5,impersonator
2659,171.0,168.0,171.0,173.0,171.0,172.0,168.0,genuine
1972,13.0,170.0,327.0,171.0,168.0,169.0,172.0,genuine
3769,163.0,165.0,167.0,166.0,165.0,165.0,165.0,genuine
2520,251.2,-8.7,234.7,380.4,253.0,257.7,456.5,impersonator
1711,169.0,174.0,175.0,171.0,173.0,174.0,174.0,genuine
2847,15.200000000000001,28.0,35.3,384.1,-3.599999999999998,29.7,42.6,impersonator
1488,165.0,167.0,167.0,167.0,167.0,168.0,166.0,genuine
1577,34.3,84.8,1775.8,44.0,13.8,-3.1000000000000014,180.0,impersonator
2999,245.7,257.4,210.1,416.0,35.7,215.70000000000002,246.60000000000002,impersonator
3400,229.5,233.0,433.9,15.4,233.0,234.2,433.1,genuine
197,426.1,14.999999999999996,15.9,201.3,214.4,233.4,632.1,impersonator
3938,32.7,27.9,219.5,203.1,17.1,18.5,-0.09999999999999787,impersonator
1413,2571.5,-1.0999999999999996,7.600000000000001,57.3,117.39999999999999,43.900000000000006,16.299999999999997,impersonator
1576,185.4,211.8,148.9,147.9,157.7,182.4,186.0,impersonator
1089,179.5,143.7,162.7,143.8,173.6,191.5,154.8,impersonator
1301,175.9,161.8,180.5,175.9,156.2,172.6,154.7,impersonator
1375,180.0,173.0,157.0,170.0,171.0,170.0,169.0,genuine
2092,2.799999999999999,-2.6000000000000014,121.2,33.7,29.7,71.9,53.5,impersonator
3307,171.0,172.0,174.0,173.0,173.0,172.0,174.0,genuine
363,158.7,185.9,171.6,-9.899999999999999,141.0,349.7,150.5,impersonator
2051,235.5,19.4,187.4,190.70000000000002,212.9,405.29999999999995,460.2,impersonator
2184,35.9,212.0,421.0,39.7,234.8,220.7,448.9,impersonator
2891,172.0,189.0,163.0,177.0,175.0,176.0,172.0,genuine
2909,166.0,171.5,163.1,175.1,164.7,151.3,175.7,impersonator
1836,41.3,27.5,1200.6,17.4,19.9,226.9,-0.3000000000000007,impersonator
2159,6.600000000000001,3.3000000000000007,1769.0,3.9000000000000004,35.6,-5.5,11.5,impersonator
2549,18.0,171.0,321.0,169.0,170.0,13.0,166.0,genuine
460,16.5,19.2,1177.9,629.5,20.9,18.8,20.6,genuine
1706,156.8,158.0,193.5,170.0,185.2,155.6,154.5,impersonator
880,14.4,55.2,52.9,62.9,96.4,43.2,100.5,genuine
1535,7.0,12.299999999999999,194.6,199.0,201.4,404.6,513.4,impersonator
2939,419.8,16.7,244.1,254.8,445.0,-4.700000000000001,218.0,impersonator
2327,249.7,251.4,463.59999999999997,31.2,33.7,204.20000000000002,192.20000000000002,impersonator
3491,138.8,169.4,174.5,152.2,177.6,189.8,146.7,impersonator
3794,431.3,14.8,232.9,232.2,433.4,16.6,433.2,genuine
2457,169.0,174.0,172.0,173.0,173.0,172.0,172.0,genuine
2191,14.200000000000001,26.3,202.1,240.6,222.1,214.5,614.5,impersonator
3950,15.8,18.0,1363.7,428.6,16.9,19.2,17.3,genuine
574,171.0,172.0,174.0,175.0,174.0,175.0,174.0,genuine
2864,155.4,347.6,153.0,174.1,3.5,141.0,341.1,impersonator
801,166.0,169.0,166.0,166.0,166.0,165.0,168.0,genuine
1997,43.7,26.0,1600.5,7.799999999999999,7.499999999999998,0.10000000000000142,26.8,impersonator
320,164.0,178.0,152.0,169.0,169.0,169.0,13.0,genuine
340,165.0,167.0,168.0,167.0,166.0,166.0,167.0,genuine
31,52.400000000000006,1900.0,14.100000000000001,39.8,30.3,12.899999999999999,38.8,impersonator
2735,-6.599999999999998,22.900000000000002,60.4,8.600000000000001,20.799999999999997,76.10000000000001,2019.4,impersonator
640,170.0,175.0,175.0,174.0,172.0,172.0,173.0,genuine
1020,167.0,171.0,169.0,172.0,172.0,170.0,167.0,genuine
3998,164.0,175.0,157.0,170.0,170.0,170.0,169.0,genuine
1934,170.0,173.0,176.0,174.0,173.0,171.0,173.0,genuine
3509,165.0,168.0,167.0,166.0,168.0,167.0,167.0,genuine
4488,164.0,184.0,156.0,169.0,169.0,171.0,168.0,genuine
3498,175.6,146.2,148.3,156.9,170.3,178.0,145.5,impersonator
3660,239.6,223.4,15.4,217.2,410.2,237.4,411.6,impersonator
4024,1.5999999999999996,14.5,82.9,48.900000000000006,43.900000000000006,64.0,56.599999999999994,impersonator
2261,-1.0,236.8,231.0,255.2,469.5,-7.199999999999999,227.2,impersonator
288,82.0,44.199999999999996,24.400000000000002,179.6,52.1,6.5,103.3,impersonator
1295,12.399999999999999,761.4,215.5,10.799999999999999,1.3000000000000007,9.500000000000002,43.0,impersonator
649,-4.199999999999999,50.2,1143.5,650.5,30.9,24.2,42.2,impersonator
1281,429.1,16.2,232.9,233.3,233.2,233.4,16.2,genuine
1465,199.8,212.3,417.2,232.7,417.8,15.7,232.6,genuine
98,154.6,173.6,161.1,148.8,173.7,150.2,169.5,impersonator
71,165.6,192.9,138.6,194.7,178.3,3.8,176.8,impersonator
4207,-12.2,325.0,316.3,148.4,183.5,145.6,193.6,impersonator
1113,187.9,151.2,164.1,188.9,183.4,164.5,181.0,impersonator
2889,167.2,156.8,192.4,186.0,150.0,193.2,185.8,impersonator
3141,15.2,591.0,421.8,15.4,18.1,17.8,17.9,genuine
1799,182.5,158.0,180.7,152.7,196.7,173.3,168.9,impersonator
2267,-4.800000000000001,25.6,1190.3,436.09999999999997,0.1999999999999993,5.700000000000001,29.7,impersonator
673,166.0,167.1,168.2,178.1,188.5,185.4,153.9,impersonator
1134,30.6,249.5,213.1,209.1,211.5,223.0,441.1,impersonator
489,185.0,186.7,162.3,153.6,162.0,159.0,145.1,impersonator
4337,169.8,189.6,138.5,190.3,176.2,160.1,11.6,impersonator
2160,165.0,168.0,166.0,166.0,168.0,165.0,169.0,genuine
4103,226.2,233.1,233.1,232.6,450.9,31.2,233.8,genuine
1518,16.1,18.7,974.1,422.6,15.8,18.6,18.8,genuine
1284,171.0,173.0,176.0,172.0,173.0,173.0,173.0,genuine
1499,24.4,2.1000000000000014,995.8,611.0,21.799999999999997,11.4,228.0,impersonator
1617,166.0,169.0,169.0,11.0,157.0,331.0,168.0,genuine
235,903.5,11.8,5.500000000000002,1.3000000000000007,26.1,2277.1,32.6,impersonator
3109,15.2,18.9,1171.4,629.3,18.9,15.5,18.2,genuine
381,228.4,233.0,433.2,16.6,433.3,16.7,232.9,genuine
2631,164.0,166.0,167.0,3.0,165.0,3.0,330.0,genuine
2179,164.0,182.0,157.0,172.0,6.0,167.0,349.0,genuine
2637,1173.3,41.2,41.2,34.0,18.5,4.100000000000001,34.2,impersonator
3741,14.8,37.1,534.6,627.0,16.5,16.5,16.5,genuine
951,37.900000000000006,240.5,197.4,206.8,203.0,608.1999999999999,10.4,impersonator
4254,163.5,208.0,0.8,159.1,37.5,336.5,347.5,impersonator
1952,164.0,180.0,154.0,173.0,171.0,172.0,171.0,genuine
2896,161.1,170.1,168.1,159.9,150.8,169.4,192.7,impersonator
2711,1.6000000000000014,19.7,206.5,230.4,234.5,440.2,232.2,impersonator
3530,162.8,158.1,165.4,36.9,170.3,350.3,171.4,impersonator
4414,12.6,20.5,1147.2,18.8,21.3,17.3,20.0,genuine
765,485.9,17.7,19.3,1854.7,16.4,17.1,17.7,genuine
4360,18.5,20.7,330.2,839.4,18.7,19.3,19.7,genuine
707,18.9,17.3,18.3,1397.8,19.4,19.3,19.6,genuine
3695,183.5,170.6,171.0,163.1,174.1,183.9,185.4,impersonator
1382,19.9,19.5,1785.4,17.3,21.4,22.7,18.9,genuine
1726,146.6,206.1,166.4,168.8,152.6,196.6,143.8,impersonator
2541,23.6,21.900000000000002,811.5,429.90000000000003,0.1999999999999993,414.59999999999997,35.400000000000006,impersonator
1985,17.6,19.6,981.8,631.3,23.1,20.1,17.6,genuine
4299,18.1,18.5,964.3,418.1,20.9,21.0,21.1,genuine
2472,22.700000000000003,35.3,1586.8,15.6,9.900000000000002,-1.0999999999999979,10.899999999999999,impersonator
683,188.2,151.2,186.0,199.3,146.5,167.5,159.6,impersonator
2854,14.0,223.4,232.7,432.4,17.2,16.1,216.4,genuine
2041,542.1,20.5,29.3,79.8,60.5,1943.5,19.4,genuine
1234,9.799999999999999,26.5,592.4,421.3,29.0,6.800000000000001,25.700000000000003,impersonator
1767,146.7,186.9,154.3,170.5,155.1,177.6,184.1,impersonator
2263,166.0,169.0,167.0,168.0,169.0,168.0,168.0,genuine
1131,172.0,172.0,174.0,174.0,172.0,172.0,174.0,genuine
3506,158.1,175.6,161.8,-10.3,157.2,351.9,162.1,impersonator
730,15.3,16.6,1795.1,19.7,16.6,17.5,18.0,genuine
286,12.7,232.4,232.5,433.3,16.6,233.5,233.2,genuine
1791,171.0,174.0,173.0,171.0,173.0,173.0,173.0,genuine
1329,-0.5,7.800000000000001,-0.6999999999999993,4.100000000000001,1164.1999999999998,18.900000000000002,-3.6999999999999993,impersonator
4487,154.4,176.1,150.5,3.4,178.7,20.2,339.3,impersonator
3954,170.0,173.0,174.0,172.0,172.0,172.0,173.0,genuine
1003,191.6,166.3,146.7,153.9,150.3,165.7,187.1,impersonator
3439,180.7,182.6,169.7,156.6,176.4,147.5,164.0,impersonator
4433,7.500000000000002,10.700000000000001,38.2,778.9,16.4,3.3000000000000007,40.900000000000006,impersonator
2557,4.199999999999999,425.59999999999997,17.5,236.3,239.6,222.20000000000002,439.40000000000003,impersonator
3656,246.9,449.29999999999995,10.1,247.29999999999998,208.7,212.9,454.5,impersonator
1700,145.3,169.3,151.0,153.2,170.7,192.8,175.5,impersonator
1560,171.1,148.1,168.7,180.6,188.8,156.9,159.8,impersonator
542,15.8,17.3,1168.7,629.7,21.6,15.6,17.1,genuine
335,169.0,171.0,169.0,171.0,171.0,172.0,166.0,genuine
943,16.5,88.5,418.5,16.9,19.3,44.0,23.5,genuine
3374,165.0,167.0,168.0,3.0,162.0,5.0,331.0,genuine
2569,596.7,425.9,18.4,21.2,20.7,20.5,16.2,genuine
3812,209.9,221.7,254.0,455.8,20.7,249.9,224.60000000000002,impersonator
383,170.0,176.0,174.0,172.0,173.0,175.0,172.0,genuine
2978,151.6,174.2,167.1,163.6,194.4,186.9,195.1,impersonator
188,2265.7,40.099999999999994,41.900000000000006,573.0,38.7,9.1,-2.6000000000000014,impersonator
4060,180.8,156.3,177.9,183.4,188.1,149.2,143.5,impersonator
844,229.4,233.1,16.0,215.4,617.3,16.3,233.2,genuine
4135,175.7,150.7,183.4,189.1,196.8,181.3,180.1,impersonator
2530,172.1,180.2,180.4,149.4,157.7,163.5,7.7,impersonator
2546,164.0,168.0,168.0,166.0,168.0,165.0,166.0,genuine
1342,16.6,22.6,529.1,846.3,20.5,20.3,19.5,genuine
2026,180.0,174.0,156.0,170.0,168.0,172.0,10.0,genuine
2999,229.0,232.9,233.1,433.4,16.7,232.9,233.3,genuine
2138,164.4,191.3,138.0,159.0,147.2,166.6,-10.5,impersonator
3379,348.1,185.2,140.1,152.0,161.5,165.5,194.6,impersonator
3925,169.0,174.0,174.0,175.0,173.0,174.0,174.0,genuine
2608,209.1,254.9,452.7,30.1,240.29999999999998,244.1,236.5,impersonator
2832,1408.2,21.8,18.8,422.1,23.8,20.3,18.1,genuine
128,445.2,32.2,231.1,234.8,231.3,451.0,16.0,genuine
2788,168.0,167.0,168.0,166.0,167.0,166.0,167.0,genuine
535,13.2,75.0,1688.1,19.0,20.5,18.2,19.0,genuine
378,20.200000000000003,0.8000000000000007,37.900000000000006,13.7,1969.1999999999998,24.200000000000003,10.999999999999998,impersonator
3513,27.5,30.6,1133.7,411.59999999999997,9.500000000000002,27.9,14.700000000000001,impersonator
322,164.0,183.0,155.0,170.0,172.0,171.0,169.0,genuine
1302,176.6,149.2,190.4,157.6,180.2,180.4,176.9,impersonator
2456,36.400000000000006,1181.4,428.1,34.8,25.8,0.5999999999999979,3.0000000000000018,impersonator
1149,17.6,18.3,18.2,972.2,20.2,19.8,21.0,genuine
3204,167.7,206.2,146.0,161.4,172.5,148.4,162.9,impersonator
1021,140.8,199.1,150.1,179.2,159.7,149.5,30.4,impersonator
4058,13.9,20.2,793.4,417.0,18.1,636.3,14.1,genuine
4270,150.4,158.1,178.5,170.3,160.1,165.8,153.8,impersonator
33,97.60000000000001,27.0,106.1,33.800000000000004,55.8,111.7,54.7,impersonator
1757,174.2,193.9,159.5,179.0,187.8,160.5,152.2,impersonator
1838,170.3,168.7,-7.399999999999999,144.4,311.0,184.6,152.2,impersonator
1520,32.6,24.0,36.900000000000006,38.8,1138.6,-0.9000000000000021,2.099999999999998,impersonator
3043,167.0,168.0,170.0,167.0,167.0,169.0,170.0,genuine
2993,30.7,-10.9,221.79999999999998,222.70000000000002,219.5,210.8,207.7,impersonator
1485,163.0,180.0,156.0,169.0,168.0,170.0,169.0,genuine
4310,171.0,172.0,173.0,175.0,174.0,172.0,173.0,genuine
4467,26.200000000000003,23.0,16.2,734.8000000000001,835.6,-4.199999999999999,10.799999999999999,impersonator
1565,20.1,18.8,1580.2,17.6,21.0,20.1,20.4,genuine
24,19.1,2.1999999999999993,1564.0,-1.1999999999999993,24.200000000000003,-1.0,27.1,impersonator
3389,229.6,432.4,15.9,234.1,233.4,232.3,434.6,genuine
2009,17.5,19.0,18.5,1767.8,19.0,19.6,21.2,genuine
1444,431.8,15.2,232.1,233.0,233.4,16.7,216.2,genuine
582,20.5,15.5,983.2,16.4,17.1,18.2,17.7,genuine
4231,167.0,172.0,171.0,173.0,170.0,172.0,165.0,genuine
1448,229.3,232.8,432.3,16.5,233.2,233.3,233.4,genuine
381,206.6,254.6,431.59999999999997,31.6,438.0,12.2,239.6,impersonator
302,141.8,154.1,177.8,168.0,145.7,144.1,191.8,impersonator
4245,198.4,182.2,127.0,169.2,182.3,184.3,59.2,impersonator
4492,164.0,166.0,167.0,169.0,7.0,161.0,335.0,genuine
4387,172.8,171.4,162.4,148.6,170.5,13.6,174.8,impersonator
4126,527.5,1054.6000000000001,5.800000000000001,2.3000000000000007,18.599999999999998,17.9,14.299999999999999,impersonator
1720,15.3,17.6,1007.7,18.9,15.9,17.5,16.9,genuine
1976,161.0,159.6,148.4,199.6,163.7,171.1,194.0,impersonator
345,170.0,174.0,175.0,174.0,174.0,173.0,172.0,genuine
3907,40.3,1410.8999999999999,32.8,18.2,-2.8000000000000007,34.5,32.1,impersonator
1754,14.3,17.1,127.4,1054.0,18.9,823.9,18.0,genuine
1382,36.2,0.8000000000000007,1795.7,27.3,41.2,13.5,5.499999999999998,impersonator
87,-5.5,156.4,841.1,9.6,-4.800000000000001,22.0,0.1999999999999993,impersonator
385,431.2,12.8,231.2,233.2,433.3,16.7,232.6,genuine
1349,19.5,22.2,1588.9,18.7,21.7,22.3,179.0,genuine
3230,170.5,186.5,163.3,154.0,144.3,144.4,151.5,impersonator
2018,165.0,169.0,165.0,166.0,168.0,166.0,167.0,genuine
3799,229.8,232.9,433.1,16.5,233.0,233.4,433.5,genuine
2210,167.0,164.0,166.0,165.0,166.0,167.0,165.0,genuine
1540,53.4,425.3,17.9,49.4,85.1,1988.9,20.4,genuine
